sales_key,customer_key,movie_key,store_key,date_key,sales_amount
8746,1151,1316,1001,36,4.989999771
8747,219,1697,1001,4,2.99000001
8748,1119,1697,1001,4,2.99000001
8749,158,1102,1001,54,4.989999771
8750,1058,1102,1001,54,4.989999771
8751,1312,1968,1000,36,4.989999771
8752,412,1968,1000,36,4.989999771
8753,444,1891,1000,36,10.98999977
8754,1344,1891,1000,36,10.98999977
8755,637,1746,1001,36,0.99000001
8756,1537,1746,1001,36,0.99000001
8757,469,1824,1000,36,3.99000001
8758,1369,1824,1000,36,3.99000001
8759,469,1648,1000,36,2.99000001
8760,1369,1648,1000,36,2.99000001
8761,576,1433,1000,36,3.99000001
8762,1476,1433,1000,36,3.99000001
8763,269,1072,1000,36,2.99000001
8764,1169,1072,1000,36,2.99000001
8765,244,1350,1001,54,2.99000001
8766,1144,1350,1001,54,2.99000001
8767,1387,1851,1000,54,5.989999771
8768,487,1851,1000,54,5.989999771
8769,1287,1325,1001,54,2.99000001
8770,387,1325,1001,54,2.99000001
8771,1237,1823,1001,36,8.989999771
8772,337,1823,1001,36,8.989999771
8773,537,1224,1000,36,5.989999771
8774,1437,1224,1000,36,5.989999771
8775,651,1777,1000,36,4.989999771
8776,1551,1777,1000,36,4.989999771
8777,287,1783,1000,36,2.99000001
8778,1187,1783,1000,36,2.99000001
8779,662,1587,1001,36,4.989999771
8780,1562,1587,1001,36,4.989999771
8781,619,1722,1000,4,6.989999771
8782,1519,1722,1000,4,6.989999771
8783,426,1580,1000,54,0.99000001
8784,1326,1580,1000,54,0.99000001
8785,594,1014,1000,4,2.99000001
8786,1494,1014,1000,4,2.99000001
8787,1262,1192,1000,54,2.99000001
8788,362,1192,1000,54,2.99000001
8789,551,1752,1000,36,0.99000001
8790,1451,1752,1000,36,0.99000001
8791,669,1929,1001,4,6.989999771
8792,1569,1929,1001,4,6.989999771
8793,694,1929,1001,54,2.99000001
8794,1594,1929,1001,54,2.99000001
8795,233,1033,1001,4,0.99000001
8796,1133,1033,1001,4,0.99000001
8797,1208,1267,1001,54,4.989999771
8798,308,1267,1001,54,4.989999771
8799,269,1000,1000,4,0.99000001
8800,1169,1000,1000,4,0.99000001
8801,276,1018,1000,36,0.99000001
8802,1176,1018,1000,36,0.99000001
8803,1262,1571,1001,36,3.99000001
8804,362,1571,1001,36,3.99000001
8805,1251,1697,1001,36,4.989999771
8806,351,1697,1001,36,4.989999771
8807,283,1990,1001,54,6.989999771
8808,1183,1990,1001,54,6.989999771
8809,183,1680,1001,4,0.99000001
8810,1083,1680,1001,4,0.99000001
8811,662,1820,1001,54,3.99000001
8812,1562,1820,1001,54,3.99000001
8813,662,1557,1001,54,3.99000001
8814,1562,1557,1001,54,3.99000001
8815,662,1526,1001,54,4.989999771
8816,1562,1526,1001,54,4.989999771
8817,219,1897,1001,36,9.989999771
8818,1119,1897,1001,36,9.989999771
8819,158,1387,1001,54,3.99000001
8820,1058,1387,1001,54,3.99000001
8821,1262,1929,1001,4,8.989999771
8822,362,1929,1001,4,8.989999771
8823,219,1999,1000,54,9.989999771
8824,1119,1999,1000,54,9.989999771
8825,1212,1173,1001,36,6.989999771
8826,312,1173,1001,36,6.989999771
8827,283,1791,1001,4,2.99000001
8828,1183,1791,1001,4,2.99000001
8829,283,1365,1000,36,5.989999771
8830,1183,1365,1000,36,5.989999771
8831,108,1930,1001,54,0.99000001
8832,1008,1930,1001,54,0.99000001
8833,233,1683,1001,36,2.99000001
8834,1133,1683,1001,36,2.99000001
8835,1226,1879,1000,54,2.99000001
8836,326,1879,1000,54,2.99000001
8837,526,1069,1001,36,6.989999771
8838,1426,1069,1001,36,6.989999771
8839,644,1911,1000,33,2.99000001
8840,1544,1911,1000,33,2.99000001
8841,526,1335,1000,16,4.989999771
8842,1426,1335,1000,16,4.989999771
8843,1376,1225,1001,33,4.989999771
8844,476,1225,1001,33,4.989999771
8845,676,1598,1001,33,4.989999771
8846,1576,1598,1001,33,4.989999771
8847,1294,1357,1000,33,0.99000001
8848,394,1357,1000,33,0.99000001
8849,1262,1556,1001,33,5.989999771
8850,362,1556,1001,33,5.989999771
8851,587,1391,1000,33,5.989999771
8852,1487,1391,1000,33,5.989999771
8853,244,1911,1000,33,2.99000001
8854,1144,1911,1000,33,2.99000001
8855,687,1095,1000,33,4.989999771
8856,1587,1095,1000,33,4.989999771
8857,562,1145,1000,16,3.99000001
8858,1462,1145,1000,16,3.99000001
8859,133,1000,1001,33,0.99000001
8860,1033,1000,1001,33,0.99000001
8861,183,1744,1001,33,4.989999771
8862,1083,1744,1001,33,4.989999771
8863,644,1056,1001,33,2.99000001
8864,1544,1056,1001,33,2.99000001
8865,1201,1188,1000,16,2.99000001
8866,301,1188,1000,16,2.99000001
8867,151,1183,1000,33,2.99000001
8868,1051,1183,1000,33,2.99000001
8869,283,1021,1001,33,2.99000001
8870,1183,1021,1001,33,2.99000001
8871,169,1937,1001,33,6.989999771
8872,1069,1937,1001,33,6.989999771
8873,594,1842,1001,16,5.989999771
8874,1494,1842,1001,16,5.989999771
8875,1387,1180,1001,33,2.99000001
8876,487,1180,1001,33,2.99000001
8877,451,1611,1001,33,2.99000001
8878,1351,1611,1001,33,2.99000001
8879,544,1726,1001,16,0.99000001
8880,1444,1726,1001,16,0.99000001
8881,126,1198,1000,16,7.989999771
8882,1026,1198,1000,16,7.989999771
8883,1251,1490,1000,16,2.99000001
8884,351,1490,1000,16,2.99000001
8885,108,1081,1000,31,0.99000001
8886,1008,1081,1000,31,0.99000001
8887,569,1226,1001,33,8.989999771
8888,1469,1226,1001,33,8.989999771
8889,1269,1015,1000,33,2.99000001
8890,369,1015,1000,33,2.99000001
8891,1419,1623,1000,16,10.98999977
8892,519,1623,1000,16,10.98999977
8893,1512,1007,1001,33,5.989999771
8894,119,1630,1001,16,4.989999771
8895,1019,1630,1001,16,4.989999771
8896,637,1862,1000,16,3.99000001
8897,1537,1862,1000,16,3.99000001
8898,108,1530,1001,16,0.99000001
8899,1008,1530,1001,16,0.99000001
8900,226,1714,1000,16,10.98999977
8901,1126,1714,1000,16,10.98999977
8902,276,1802,1001,33,4.989999771
8903,1176,1802,1001,33,4.989999771
8904,676,1248,1000,16,0.99000001
8905,1576,1248,1000,16,0.99000001
8906,287,1844,1000,16,4.989999771
8907,1187,1844,1000,16,4.989999771
8908,269,1239,1001,33,3.99000001
8909,1169,1239,1001,33,3.99000001
8910,551,1893,1001,33,0.99000001
8911,1451,1893,1001,33,0.99000001
8912,133,1734,1000,31,2.99000001
8913,1033,1734,1000,31,2.99000001
8914,1512,1503,1001,33,4.989999771
8915,1219,1085,1001,33,4.989999771
8916,319,1085,1001,33,4.989999771
8917,469,1242,1001,16,4.989999771
8918,1369,1242,1001,16,4.989999771
8919,576,1102,1001,16,4.989999771
8920,1476,1102,1001,16,4.989999771
8921,569,1820,1001,16,0.99000001
8922,1469,1820,1001,16,0.99000001
8923,176,1208,1000,16,2.99000001
8924,1076,1208,1000,16,2.99000001
8925,1276,1999,1001,33,5.989999771
8926,376,1999,1001,33,5.989999771
8927,526,1803,1000,16,4.989999771
8928,1426,1803,1000,16,4.989999771
8929,626,1535,1000,16,3.99000001
8930,1526,1535,1000,16,3.99000001
8931,1376,1786,1000,33,1.99000001
8932,476,1786,1000,33,1.99000001
8933,287,1333,1001,16,5.989999771
8934,1187,1333,1001,16,5.989999771
8935,469,1349,1001,33,4.989999771
8936,1369,1349,1001,33,4.989999771
8937,462,1381,1001,33,5.989999771
8938,1362,1381,1001,33,5.989999771
8939,1387,1179,1001,33,4.989999771
8940,487,1179,1001,33,4.989999771
8941,1201,1213,1001,33,8.989999771
8942,301,1213,1001,33,8.989999771
8943,276,1676,1001,16,0.99000001
8944,1176,1676,1001,16,0.99000001
8945,1219,1420,1001,16,4.989999771
8946,319,1420,1001,16,4.989999771
8947,144,1767,1001,16,6.989999771
8948,1044,1767,1001,16,6.989999771
8949,276,1728,1001,16,2.99000001
8950,1176,1728,1001,16,2.99000001
8951,694,1640,1001,16,2.99000001
8952,1594,1640,1001,16,2.99000001
8953,651,1384,1001,33,4.989999771
8954,1551,1384,1001,33,4.989999771
8955,1262,1433,1000,16,6.989999771
8956,362,1433,1000,16,6.989999771
8957,126,1608,1000,33,2.99000001
8958,1026,1608,1000,33,2.99000001
8959,1419,1445,1001,16,4.989999771
8960,519,1445,1001,16,4.989999771
8961,1301,1293,1001,33,4.989999771
8962,401,1293,1001,33,4.989999771
8963,133,1442,1000,33,2.99000001
8964,1033,1442,1000,33,2.99000001
8965,644,1020,1001,33,10.98999977
8966,1544,1020,1001,33,10.98999977
8967,594,1318,1000,33,5.989999771
8968,1494,1318,1000,33,5.989999771
8969,1512,1098,1000,33,2.99000001
8970,1269,1705,1000,16,7.989999771
8971,369,1705,1000,16,7.989999771
8972,537,1724,1000,16,6.989999771
8973,1437,1724,1000,16,6.989999771
8974,619,1637,1001,33,4.989999771
8975,1519,1637,1001,33,4.989999771
8976,287,1185,1000,16,0.99000001
8977,1187,1185,1000,16,0.99000001
8978,1208,1872,1001,16,6.989999771
8979,308,1872,1001,16,6.989999771
8980,151,1118,1001,16,0.99000001
8981,1051,1118,1001,16,0.99000001
8982,544,1742,1001,16,1.99000001
8983,1444,1742,1001,16,1.99000001
8984,126,1844,1000,16,4.989999771
8985,1026,1844,1000,16,4.989999771
8986,176,1018,1000,16,0.99000001
8987,1076,1018,1000,16,0.99000001
8988,1237,1171,1000,16,5.989999771
8989,337,1171,1000,16,5.989999771
8990,437,1065,1000,16,0.99000001
8991,1337,1065,1000,16,0.99000001
8992,444,1649,1000,33,4.989999771
8993,1344,1649,1000,33,4.989999771
8994,244,1722,1000,16,4.989999771
8995,1144,1722,1000,16,4.989999771
8996,676,1376,1001,33,0.99000001
8997,1576,1376,1001,33,0.99000001
8998,1244,1350,1000,33,7.989999771
8999,344,1350,1000,33,7.989999771
9000,1301,1495,1001,16,0.99000001
9001,401,1495,1001,16,0.99000001
9002,183,1540,1001,16,2.99000001
9003,1083,1540,1001,16,2.99000001
9004,1376,1118,1000,16,3.99000001
9005,476,1118,1000,16,3.99000001
9006,587,1629,1001,16,0.99000001
9007,1296,1159,1001,54,5.989999771
9008,396,1159,1001,54,5.989999771
9009,613,1524,1001,4,3.99000001
9010,1513,1524,1001,4,3.99000001
9011,566,1163,1000,36,2.99000001
9012,1466,1163,1000,36,2.99000001
9013,647,1603,1001,36,6.989999771
9014,1547,1603,1001,36,6.989999771
9015,566,1027,1000,4,4.989999771
9016,1466,1027,1000,4,4.989999771
9017,247,1036,1001,54,2.99000001
9018,1147,1036,1001,54,2.99000001
9019,1283,1870,1000,54,7.989999771
9020,383,1870,1000,54,7.989999771
9021,649,1068,1000,36,4.989999771
9022,1549,1068,1000,36,4.989999771
9023,530,1000,1000,54,0.99000001
9024,1430,1000,1000,54,0.99000001
9025,1213,1490,1001,4,2.99000001
9026,313,1490,1001,4,2.99000001
9027,617,1578,1000,54,4.989999771
9028,1517,1578,1000,54,4.989999771
9029,247,1166,1001,36,4.989999771
9030,1147,1166,1001,36,4.989999771
9031,147,1572,1000,36,2.99000001
9032,1047,1572,1000,36,2.99000001
9033,1249,1505,1000,36,5.989999771
9034,349,1505,1000,36,5.989999771
9035,1215,1783,1000,36,2.99000001
9036,315,1783,1000,36,2.99000001
9037,266,1300,1001,54,0.99000001
9038,1166,1300,1001,54,0.99000001
9039,666,1416,1000,54,0.99000001
9040,1566,1416,1000,54,0.99000001
9041,564,1199,1000,54,0.99000001
9042,1464,1199,1000,54,0.99000001
9043,132,1199,1001,36,0.99000001
9044,1032,1199,1001,36,0.99000001
9045,532,1076,1000,36,4.989999771
9046,1432,1076,1000,36,4.989999771
9047,432,1373,1001,36,2.99000001
9048,1332,1373,1001,36,2.99000001
9049,1230,1444,1000,36,2.99000001
9050,330,1444,1000,36,2.99000001
9051,232,1583,1000,54,2.99000001
9052,1132,1583,1000,54,2.99000001
9053,581,1610,1000,54,4.989999771
9054,1481,1610,1000,54,4.989999771
9055,1232,1097,1000,54,4.989999771
9056,332,1097,1000,54,4.989999771
9057,632,1569,1001,36,7.989999771
9058,1532,1569,1001,36,7.989999771
9059,466,1891,1001,36,10.98999977
9060,1366,1891,1001,36,10.98999977
9061,247,1735,1000,36,0.99000001
9062,1147,1735,1000,36,0.99000001
9063,215,1323,1000,36,11.98999977
9064,1115,1323,1000,36,11.98999977
9065,1249,1682,1000,36,4.989999771
9066,349,1682,1000,36,4.989999771
9067,1283,1701,1001,36,4.989999771
9068,383,1701,1001,36,4.989999771
9069,264,1715,1001,4,3.99000001
9070,1164,1715,1001,4,3.99000001
9071,1264,1937,1001,4,7.989999771
9072,364,1937,1001,4,7.989999771
9073,530,1238,1000,4,4.989999771
9074,1430,1238,1000,4,4.989999771
9075,262,1784,1001,4,7.989999771
9076,1162,1784,1001,4,7.989999771
9077,1313,1030,1001,36,4.989999771
9078,413,1030,1001,36,4.989999771
9079,1381,1577,1001,54,4.989999771
9080,481,1577,1001,54,4.989999771
9081,466,1009,1001,36,6.989999771
9082,1366,1009,1001,36,6.989999771
9083,464,1306,1001,36,6.989999771
9084,1364,1306,1001,36,6.989999771
9085,1230,1654,1001,36,4.989999771
9086,330,1654,1001,36,4.989999771
9087,1198,1851,1000,4,2.99000001
9088,298,1851,1000,4,2.99000001
9089,649,1988,1000,36,4.989999771
9090,1549,1988,1000,36,4.989999771
9091,198,1135,1000,54,2.99000001
9092,1098,1135,1000,54,2.99000001
9093,215,1395,1001,4,4.989999771
9094,1115,1395,1001,4,4.989999771
9095,115,1099,1000,54,4.989999771
9096,1015,1099,1000,54,4.989999771
9097,164,1530,1001,54,3.99000001
9098,1064,1530,1001,54,3.99000001
9099,430,1793,1000,36,1.99000001
9100,1330,1793,1000,36,1.99000001
9101,649,1975,1000,4,3.99000001
9102,1549,1975,1000,4,3.99000001
9103,1396,1223,1000,36,6.989999771
9104,496,1223,1000,36,6.989999771
9105,1415,1341,1000,36,4.989999771
9106,515,1341,1000,36,4.989999771
9107,1296,1782,1000,36,5.989999771
9108,396,1782,1000,36,5.989999771
9109,1383,1415,1001,4,0.99000001
9110,483,1415,1001,4,0.99000001
9111,1381,1251,1000,36,5.989999771
9112,481,1251,1000,36,5.989999771
9113,249,1541,1000,36,2.99000001
9114,1149,1541,1000,36,2.99000001
9115,264,1449,1001,54,2.99000001
9116,1164,1449,1001,54,2.99000001
9117,1264,1103,1001,36,6.989999771
9118,364,1103,1001,36,6.989999771
9119,647,1980,1000,36,0.99000001
9120,1547,1980,1000,36,0.99000001
9121,632,1703,1000,4,2.99000001
9122,1532,1703,1000,4,2.99000001
9123,1198,1685,1000,36,4.989999771
9124,298,1685,1000,36,4.989999771
9125,683,1727,1001,54,0.99000001
9126,1583,1727,1001,54,0.99000001
9127,281,1327,1001,4,5.989999771
9128,1181,1327,1001,4,5.989999771
9129,613,1745,1000,36,1.99000001
9130,1513,1745,1000,36,1.99000001
9131,249,1988,1000,36,9.989999771
9132,1149,1988,1000,36,9.989999771
9133,449,1159,1001,4,3.99000001
9134,1349,1159,1001,4,3.99000001
9135,281,1118,1001,54,0.99000001
9136,1181,1118,1001,54,0.99000001
9137,1313,1262,1001,36,4.989999771
9138,413,1262,1001,36,4.989999771
9139,113,1100,1000,54,0.99000001
9140,1013,1100,1000,54,0.99000001
9141,215,1932,1000,54,4.989999771
9142,1115,1932,1000,54,4.989999771
9143,632,1150,1000,54,4.989999771
9144,1532,1150,1000,54,4.989999771
9145,547,1287,1000,54,2.99000001
9146,1447,1287,1000,54,2.99000001
9147,583,1526,1001,4,5.989999771
9148,1483,1526,1001,4,5.989999771
9149,683,1183,1001,36,5.989999771
9150,1583,1183,1001,36,5.989999771
9151,532,1595,1001,54,7.989999771
9152,1432,1595,1001,54,7.989999771
9153,1283,1485,1001,36,4.989999771
9154,383,1485,1001,36,4.989999771
9155,115,1972,1000,36,8.989999771
9156,1015,1972,1000,36,8.989999771
9157,564,1842,1001,4,4.989999771
9158,1464,1842,1001,4,4.989999771
9159,145,1726,1001,4,0.99000001
9160,1045,1726,1001,4,0.99000001
9161,162,1766,1000,54,4.989999771
9162,1062,1766,1000,54,4.989999771
9163,145,1514,1001,36,4.989999771
9164,1591,1151,1000,54,2.99000001
9165,122,1318,1000,54,2.99000001
9166,1022,1318,1000,54,2.99000001
9167,272,1444,1001,54,7.989999771
9168,1172,1444,1001,54,7.989999771
9169,1390,1121,1000,4,2.99000001
9170,490,1121,1000,4,2.99000001
9171,1373,1190,1001,4,1.99000001
9172,473,1190,1001,4,1.99000001
9173,104,1940,1001,4,4.989999771
9174,1004,1940,1001,4,4.989999771
9175,291,1464,1000,36,4.989999771
9176,1191,1464,1000,36,4.989999771
9177,1390,1175,1001,36,0.99000001
9178,490,1175,1001,36,0.99000001
9179,205,1344,1000,36,2.99000001
9180,1105,1344,1000,36,2.99000001
9181,658,1592,1001,36,4.989999771
9182,1558,1592,1001,36,4.989999771
9183,272,1149,1001,36,2.99000001
9184,1172,1149,1001,36,2.99000001
9185,1290,1065,1000,54,3.99000001
9186,390,1065,1000,54,3.99000001
9187,640,1635,1000,4,2.99000001
9188,1540,1635,1000,4,2.99000001
9189,237,1685,1000,36,4.989999771
9190,1137,1685,1000,36,4.989999771
9191,1405,1414,1001,4,3.99000001
9192,505,1414,1001,4,3.99000001
9193,572,1617,1001,36,0.99000001
9194,1472,1617,1001,36,0.99000001
9195,673,1781,1001,54,2.99000001
9196,1573,1781,1001,54,2.99000001
9197,1254,1742,1001,54,0.99000001
9198,354,1742,1001,54,0.99000001
9199,440,1338,1001,54,2.99000001
9200,1340,1338,1001,54,2.99000001
9201,240,1182,1001,54,5.989999771
9202,1140,1182,1001,54,5.989999771
9203,1290,1558,1000,36,4.989999771
9204,390,1558,1000,36,4.989999771
9205,541,1017,1000,36,1.99000001
9206,1441,1017,1000,36,1.99000001
9207,122,1607,1000,36,2.99000001
9208,1022,1607,1000,36,2.99000001
9209,123,1517,1000,4,4.989999771
9210,1023,1517,1000,4,4.989999771
9211,690,1196,1000,54,6.989999771
9212,1590,1196,1000,54,6.989999771
9213,105,1451,1001,4,0.99000001
9214,1005,1451,1001,4,0.99000001
9215,241,1682,1000,54,4.989999771
9216,1141,1682,1000,54,4.989999771
9217,622,1166,1001,36,4.989999771
9218,1522,1166,1001,36,4.989999771
9219,241,1433,1001,54,4.989999771
9220,1141,1433,1001,54,4.989999771
9221,572,1936,1001,4,2.99000001
9222,1472,1936,1001,4,2.99000001
9223,1273,1518,1001,36,7.989999771
9224,373,1518,1001,36,7.989999771
9225,1223,1905,1001,36,5.989999771
9226,323,1905,1001,36,5.989999771
9227,155,1551,1001,36,0.99000001
9228,1055,1551,1001,36,0.99000001
9229,1254,1772,1000,36,3.99000001
9230,354,1772,1000,36,3.99000001
9231,573,1244,1001,54,0.99000001
9232,1473,1244,1001,54,0.99000001
9233,155,1868,1001,36,3.99000001
9234,1055,1868,1001,36,3.99000001
9235,1422,1067,1000,36,6.989999771
9236,522,1067,1000,36,6.989999771
9237,623,1872,1001,36,2.99000001
9238,1523,1872,1001,36,2.99000001
9239,205,1124,1001,54,3.99000001
9240,1105,1124,1001,54,3.99000001
9241,237,1498,1000,36,4.989999771
9242,1137,1498,1000,36,4.989999771
9243,1308,1902,1001,54,4.989999771
9244,408,1902,1001,54,4.989999771
9245,605,1047,1001,54,8.989999771
9246,1505,1047,1001,54,8.989999771
9247,1222,1520,1000,54,4.989999771
9248,322,1520,1000,54,4.989999771
9249,1223,1899,1001,54,2.99000001
9250,323,1899,1001,54,2.99000001
9251,1240,1895,1001,54,0.99000001
9252,340,1895,1001,54,0.99000001
9253,1391,1113,1000,36,5.989999771
9254,491,1113,1000,36,5.989999771
9255,137,1615,1001,36,2.99000001
9256,1037,1615,1001,36,2.99000001
9257,422,1291,1001,54,1.99000001
9258,1322,1291,1001,54,1.99000001
9259,1204,1684,1001,36,4.989999771
9260,304,1684,1001,36,4.989999771
9261,455,1454,1000,54,4.989999771
9262,1355,1454,1000,54,4.989999771
9263,204,1863,1000,4,3.99000001
9264,1104,1863,1000,4,3.99000001
9265,1255,1802,1000,4,4.989999771
9266,355,1802,1000,4,4.989999771
9267,558,1526,1000,4,4.989999771
9268,1458,1526,1000,4,4.989999771
9269,608,1398,1001,54,2.99000001
9270,1508,1398,1001,54,2.99000001
9271,655,1967,1000,4,6.989999771
9272,1555,1967,1000,4,6.989999771
9273,655,1392,1000,54,3.99000001
9274,1555,1392,1000,54,3.99000001
9275,658,1602,1000,36,4.989999771
9276,1558,1602,1000,36,4.989999771
9277,254,1894,1000,36,2.99000001
9278,1154,1894,1000,36,2.99000001
9279,1390,1308,1000,4,0.99000001
9280,490,1308,1000,4,0.99000001
9281,1305,1492,1001,54,1.99000001
9282,405,1492,1001,54,1.99000001
9283,541,1141,1001,36,0.99000001
9284,1441,1141,1001,36,0.99000001
9285,422,1792,1000,36,2.99000001
9286,1322,1792,1000,36,2.99000001
9287,254,1299,1001,36,8.989999771
9288,1154,1299,1001,36,8.989999771
9289,1204,1023,1000,36,2.99000001
9290,304,1023,1000,36,2.99000001
9291,591,1306,1001,4,4.989999771
9292,1491,1306,1001,4,4.989999771
9293,140,1050,1001,54,2.99000001
9294,1040,1050,1001,54,2.99000001
9295,1240,1356,1001,36,2.99000001
9296,340,1356,1001,36,2.99000001
9297,1291,1893,1000,36,0.99000001
9298,391,1893,1000,36,0.99000001
9299,1373,1963,1000,36,8.989999771
9300,473,1963,1000,36,8.989999771
9301,1273,1149,1001,54,2.99000001
9302,373,1149,1001,54,2.99000001
9303,172,1003,1001,54,4.989999771
9304,1072,1003,1001,54,4.989999771
9305,441,1876,1001,36,0.99000001
9306,1341,1876,1001,36,0.99000001
9307,104,1974,1001,54,2.99000001
9308,1004,1974,1001,54,2.99000001
9309,190,1832,1001,36,0.99000001
9310,1090,1832,1001,36,0.99000001
9311,541,1204,1000,36,0.99000001
9312,1441,1204,1000,36,0.99000001
9313,605,1252,1001,54,6.989999771
9314,1505,1252,1001,54,6.989999771
9315,572,1070,1001,54,4.989999771
9316,1472,1070,1001,54,4.989999771
9317,291,1414,1001,36,6.989999771
9318,1191,1414,1001,36,6.989999771
9319,154,1571,1001,36,2.99000001
9320,1054,1571,1001,36,2.99000001
9321,1407,1185,1001,34,0.99000001
9322,507,1185,1001,34,0.99000001
9323,538,1879,1001,52,5.989999771
9324,1438,1879,1001,52,5.989999771
9325,139,1313,1001,34,6.989999771
9326,1039,1313,1001,34,6.989999771
9327,556,1720,1000,2,4.989999771
9328,1456,1720,1000,2,4.989999771
9329,1224,1613,1001,52,4.989999771
9330,324,1613,1001,52,4.989999771
9331,1371,1718,1000,34,4.989999771
9332,471,1718,1000,34,4.989999771
9333,624,1235,1001,52,6.989999771
9334,1524,1235,1001,52,6.989999771
9335,1288,1226,1000,34,5.989999771
9336,388,1226,1000,34,5.989999771
9337,274,1250,1001,52,4.989999771
9338,1174,1250,1001,52,4.989999771
9339,1239,1306,1000,34,4.989999771
9340,339,1306,1000,34,4.989999771
9341,1221,1438,1000,2,8.989999771
9342,321,1438,1000,2,8.989999771
9343,575,1984,1000,52,5.989999771
9344,1475,1984,1000,52,5.989999771
9345,289,1935,1001,2,2.99000001
9346,1189,1935,1001,2,2.99000001
9347,189,1885,1000,34,4.989999771
9348,1089,1885,1000,34,4.989999771
9349,120,1966,1001,34,4.989999771
9350,1020,1966,1001,34,4.989999771
9351,1288,1428,1001,34,0.99000001
9352,388,1428,1001,34,0.99000001
9353,538,1329,1000,34,4.989999771
9354,1438,1329,1000,34,4.989999771
9355,674,1054,1000,2,2.99000001
9356,1574,1054,1000,2,2.99000001
9357,456,1782,1000,52,3.99000001
9358,1356,1782,1000,52,3.99000001
9359,524,1893,1001,34,0.99000001
9360,1424,1893,1001,34,0.99000001
9361,206,1575,1001,2,2.99000001
9362,1106,1575,1001,2,2.99000001
9363,439,1038,1000,34,1.99000001
9364,1339,1038,1000,34,1.99000001
9365,106,1627,1000,34,2.99000001
9366,1006,1627,1000,34,2.99000001
9367,207,1287,1001,2,2.99000001
9368,1107,1287,1001,2,2.99000001
9369,1206,1079,1000,52,2.99000001
9370,306,1079,1000,52,2.99000001
9371,1375,1163,1001,2,0.99000001
9372,475,1163,1001,2,0.99000001
9373,588,1645,1000,52,2.99000001
9374,1488,1645,1000,52,2.99000001
9375,439,1480,1000,34,2.99000001
9376,1339,1480,1000,34,2.99000001
9377,157,1541,1000,34,6.989999771
9378,1057,1541,1000,34,6.989999771
9379,638,1286,1001,2,4.989999771
9380,1538,1286,1001,2,4.989999771
9381,1307,1611,1001,52,3.99000001
9382,407,1611,1001,52,3.99000001
9383,221,1737,1000,2,0.99000001
9384,1121,1737,1000,2,0.99000001
9385,439,1490,1001,34,2.99000001
9386,1339,1490,1001,34,2.99000001
9387,206,1933,1001,34,4.989999771
9388,1106,1933,1001,34,4.989999771
9389,156,1737,1000,34,5.989999771
9390,1056,1737,1000,34,5.989999771
9391,139,1199,1000,34,0.99000001
9392,1039,1199,1000,34,0.99000001
9393,674,1613,1000,34,4.989999771
9394,1574,1613,1000,34,4.989999771
9395,238,1495,1001,34,6.989999771
9396,1138,1495,1001,34,6.989999771
9397,271,1761,1001,34,0.99000001
9398,1171,1761,1001,34,0.99000001
9399,1221,1314,1001,34,2.99000001
9400,321,1314,1001,34,2.99000001
9401,1306,1454,1000,52,4.989999771
9402,406,1454,1000,52,4.989999771
9403,224,1294,1000,52,4.989999771
9404,1124,1294,1000,52,4.989999771
9405,1238,1685,1000,34,4.989999771
9406,338,1685,1000,34,4.989999771
9407,638,1088,1001,2,0.99000001
9408,1538,1088,1001,2,0.99000001
9409,625,1677,1000,34,8.989999771
9410,1525,1677,1000,34,8.989999771
9411,557,1553,1000,34,2.99000001
9412,1457,1553,1000,34,2.99000001
9413,1256,1919,1001,34,2.99000001
9414,356,1919,1001,34,2.99000001
9415,121,1111,1001,34,9.989999771
9416,1021,1111,1001,34,9.989999771
9417,1389,1153,1001,52,2.99000001
9418,489,1153,1001,52,2.99000001
9419,1375,1991,1001,34,0.99000001
9420,475,1991,1001,34,0.99000001
9421,274,1400,1000,2,0.99000001
9422,1174,1400,1000,2,0.99000001
9423,589,1960,1000,52,4.989999771
9424,1489,1960,1000,52,4.989999771
9425,1375,1146,1001,34,0.99000001
9426,475,1146,1001,34,0.99000001
9427,1206,1200,1000,52,2.99000001
9428,306,1200,1000,52,2.99000001
9429,271,1837,1000,34,5.989999771
9430,1171,1837,1000,34,5.989999771
9431,138,1391,1000,34,7.989999771
9432,1038,1391,1000,34,7.989999771
9433,438,1934,1001,34,3.99000001
9434,1338,1934,1001,34,3.99000001
9435,457,1643,1001,52,2.99000001
9436,1357,1643,1001,52,2.99000001
9437,675,1613,1000,52,4.989999771
9438,1575,1613,1000,52,4.989999771
9439,1421,1944,1000,34,1.99000001
9440,521,1944,1000,34,1.99000001
9441,539,1394,1000,34,0.99000001
9442,1439,1394,1000,34,0.99000001
9443,207,1154,1001,52,0.99000001
9444,1107,1154,1001,52,0.99000001
9445,256,1491,1000,34,0.99000001
9446,1156,1491,1000,34,0.99000001
9447,556,1330,1000,34,2.99000001
9448,1456,1330,1000,34,2.99000001
9449,524,1007,1001,52,4.989999771
9450,1424,1007,1001,52,4.989999771
9451,539,1319,1001,34,4.989999771
9452,1439,1319,1001,34,4.989999771
9453,1289,1998,1000,34,2.99000001
9454,389,1998,1000,34,2.99000001
9455,206,1682,1000,52,6.989999771
9456,1106,1682,1000,52,6.989999771
9457,674,1377,1001,52,6.989999771
9458,1574,1377,1001,52,6.989999771
9459,238,1108,1000,34,3.99000001
9460,1138,1108,1000,34,3.99000001
9461,274,1679,1001,34,4.989999771
